run,type,module,name,attrname,attrvalue,value
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,sentPacketToLowerLayer:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToLowerLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToLowerLayer:count,source,sentPacketToLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,sentPacketToLowerLayer:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToLowerLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToLowerLayer:sum(packetBytes),source,sentPacketToLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,sentPacketToUpperLayer:count,,,18484
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToUpperLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToUpperLayer:count,source,sentPacketToUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,sentPacketToUpperLayer:sum(packetBytes),,,1280196
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToUpperLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,sentPacketToUpperLayer:sum(packetBytes),source,sentPacketToUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,receivedPacketFromLowerLayer:count,,,109442
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromLowerLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromLowerLayer:count,source,receivedPacketFromLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,receivedPacketFromLowerLayer:sum(packetBytes),,,1499086
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromLowerLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromLowerLayer:sum(packetBytes),source,receivedPacketFromLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,receivedPacketFromUpperLayer:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromUpperLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromUpperLayer:count,source,receivedPacketFromUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.um,receivedPacketFromUpperLayer:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromUpperLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.um,receivedPacketFromUpperLayer:sum(packetBytes),source,receivedPacketFromUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossDl:mean,source,rlcPduPacketLossDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossDl:mean,title,"rlc Packet Loss, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossUl:mean,source,rlcPduPacketLossUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossUl:mean,title,"rlc Packet Loss, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduPacketLossUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputUl:mean,source,rlcPduThroughputUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputUl:mean,title,"Throughput at the rlc layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputUl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPduDelayUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduDelayUl:mean,source,rlcPduDelayUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduDelayUl:mean,title,"Delay at the rlc layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduDelayUl:mean,unit,s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputDl:mean,source,rlcPduThroughputDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputDl:mean,title,"Throughput at the rlc layer DL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduThroughputDl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPduDelayDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduDelayDl:mean,source,rlcPduDelayDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduDelayDl:mean,title,"Delay at the rlc layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPduDelayDl:mean,unit,s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossUl:mean,source,rlcCellPacketLossUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossUl:mean,title,"rlc Cell Packet Loss, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossDl:mean,source,rlcCellPacketLossDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossDl:mean,title,"rlc Cell Packet Loss, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellPacketLossDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputDl:mean,source,rlcCellThroughputDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputDl:mean,title,"Cell Throughput at the rlc layer DL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputDl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputUl:mean,source,rlcCellThroughputUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputUl:mean,title,"Cell Throughput at the rlc layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcCellThroughputUl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPacketLossTotal:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossTotal:mean,source,rlcPacketLossTotal,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossTotal:mean,title,"rlc Packet Loss, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossTotal:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPacketLossDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossDl:mean,source,rlcPacketLossDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossDl:mean,title,"rlc Packet Loss, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcPacketLossUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossUl:mean,source,rlcPacketLossUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossUl:mean,title,"rlc Packet Loss, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcPacketLossUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcThroughputUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcThroughputUl:mean,source,rlcThroughputUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcThroughputUl:mean,title,"Throughput at the rlc layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcThroughputUl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcDelayUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcDelayUl:mean,source,rlcDelayUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcDelayUl:mean,title,"Delay at the rlc layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcDelayUl:mean,unit,s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcThroughputDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcThroughputDl:mean,source,rlcThroughputDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcThroughputDl:mean,title,"Throughput at the rlc layer DL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcThroughputDl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.rlc.am,rlcDelayDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcDelayDl:mean,source,rlcDelayDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcDelayDl:mean,title,"Delay at the rlc layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.rlc.am,rlcDelayDl:mean,unit,s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,avgServedBlocksUl:mean,,,1.1304666666667
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,avgServedBlocksUl:mean,source,avgServedBlocksUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,avgServedBlocksUl:mean,title,"LTE Avg Served Blocks Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,avgServedBlocksUl:mean,unit,blocks,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,avgServedBlocksDl:mean,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,avgServedBlocksDl:mean,source,avgServedBlocksDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,avgServedBlocksDl:mean,title,"LTE Avg Served Blocks Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,avgServedBlocksDl:mean,unit,blocks,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,cellBlocksUtilizationUl:mean,,,0.18841111111118
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,cellBlocksUtilizationUl:mean,source,cellBlocksUtilizationUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,cellBlocksUtilizationUl:mean,title,"LTE Cell Blocks Utilization Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,cellBlocksUtilizationUl:mean,unit,blocks,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,cellBlocksUtilizationDl:mean,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,cellBlocksUtilizationDl:mean,source,cellBlocksUtilizationDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,cellBlocksUtilizationDl:mean,title,"LTE Cell Blocks Utilization Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,cellBlocksUtilizationDl:mean,unit,blocks,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,measuredItbs:mean,,,1.6516602586508
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,measuredItbs:mean,source,measuredItbs,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,measuredItbs:mean,title,"TBS index, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,measuredItbs:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Dl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Dl:mean,source,harqErrorRate_4th_Dl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Dl:mean,title,"Harq Error Rate Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Dl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Ul:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Ul:mean,source,harqErrorRate_4th_Ul,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Ul:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_4th_Ul:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Dl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Dl:mean,source,harqErrorRate_3rd_Dl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Dl:mean,title,"Harq Error Rate Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Dl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Ul:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Ul:mean,source,harqErrorRate_3rd_Ul,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Ul:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_3rd_Ul:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Dl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Dl:mean,source,harqErrorRate_2nd_Dl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Dl:mean,title,"Harq Error Rate Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Dl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Ul:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Ul:mean,source,harqErrorRate_2nd_Ul,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Ul:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_2nd_Ul:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Dl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Dl:mean,source,harqErrorRate_1st_Dl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Dl:mean,title,"Harq Error Rate Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Dl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Ul:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Ul:mean,source,harqErrorRate_1st_Ul,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Ul:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRate_1st_Ul:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRateDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRateDl:mean,source,harqErrorRateDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRateDl:mean,title,"Harq Error Rate Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRateDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,harqErrorRateUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRateUl:mean,source,harqErrorRateUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRateUl:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,harqErrorRateUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macBufferOverFlowD2D:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowD2D:mean,source,macBufferOverFlowD2D,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowD2D:mean,title,"Mac buffer overflow as function of time, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowD2D:mean,unit,Byte/s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macBufferOverFlowUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowUl:mean,source,macBufferOverFlowUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowUl:mean,title,"Mac buffer overflow as function of time, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowUl:mean,unit,Byte/s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macBufferOverFlowDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowDl:mean,source,macBufferOverFlowDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowDl:mean,title,"Mac buffer overflow as function of time, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macBufferOverFlowDl:mean,unit,Byte/s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macPacketLossDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macPacketLossDl:mean,source,macPacketLossDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macPacketLossDl:mean,title,"Mac Packet Loss Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macPacketLossDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macPacketLossUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macPacketLossUl:mean,source,macPacketLossUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macPacketLossUl:mean,title,"Mac Packet Loss Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macPacketLossUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macCellPacketLossUl:mean,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellPacketLossUl:mean,source,macCellPacketLossUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellPacketLossUl:mean,title,"Mac Cell Packet Loss Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellPacketLossUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macCellPacketLossDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellPacketLossDl:mean,source,macCellPacketLossDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellPacketLossDl:mean,title,"Mac Cell Packet Loss Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellPacketLossDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macCellThroughputDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellThroughputDl:mean,source,macCellThroughputDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellThroughputDl:mean,title,"Cell Throughput at the MAC layer DL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellThroughputDl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macCellThroughputUl:mean,,,2897.5389489366
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellThroughputUl:mean,source,macCellThroughputUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellThroughputUl:mean,title,"Cell Throughput at the MAC layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macCellThroughputUl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macThroughputUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macThroughputUl:mean,source,macThroughputUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macThroughputUl:mean,title,"Throughput at the MAC layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macThroughputUl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macDelayUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macDelayUl:mean,source,macDelayUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macDelayUl:mean,title,"Delay at the MAC layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.eNB.lteNic.mac,macDelayUl:mean,unit,s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.eNB.lteNic.mac,macThroughputDl:mean,,,NaN
